date,cash,ticker,activity,interest ticker
2020-05-17 09:00:00,1000000,,,[]
2020-05-18 09:00:00,1000000,,,[]
2020-05-19 09:00:00,1000000,,,[]
2020-05-20 09:00:00,1000000,,,[]
2020-05-21 09:00:00,1000000,KRW-ANKR,buy,['KRW-ANKR']
2020-05-22 09:00:00,1000000,KRW-ANKR,,['KRW-ANKR']
2020-05-23 09:00:00,1000000,KRW-ANKR,,['KRW-ANKR']
2020-05-24 09:00:00,1000000,KRW-ANKR,,['KRW-ANKR']
2020-05-25 09:00:00,1000000,KRW-ANKR,,"['KRW-ARDR', 'KRW-ANKR']"
2020-05-26 09:00:00,1000000,KRW-ANKR,,"['KRW-IQ', 'KRW-ANKR']"
2020-05-27 09:00:00,1200000.0,,surplus sell,[]
2020-05-28 09:00:00,1200000.0,KRW-QKC,buy,"['KRW-IQ', 'KRW-QKC']"
2020-05-29 09:00:00,1200000.0,KRW-QKC,,['KRW-QKC']
2020-05-30 09:00:00,1200000.0,KRW-QKC,,['KRW-QKC']
2020-05-31 09:00:00,1200000.0,KRW-QKC,,['KRW-QKC']
2020-06-01 09:00:00,1200000.0,KRW-QKC,,"['KRW-QKC', 'KRW-ORBS']"
2020-06-02 09:00:00,1200000.0,KRW-QKC,,['KRW-QKC']
2020-06-03 09:00:00,1200000.0,KRW-QKC,,"['KRW-ARDR', 'KRW-QKC', 'KRW-ANKR']"
2020-06-04 09:00:00,1440000.0,,surplus sell,"['KRW-ANKR', 'KRW-ORBS']"
2020-06-05 09:00:00,1440000.0,KRW-ANKR,buy,['KRW-ANKR']
2020-06-06 09:00:00,1440000.0,KRW-ANKR,,['KRW-ANKR']
2020-06-07 09:00:00,1440000.0,KRW-ANKR,,"['KRW-ANKR', 'KRW-ORBS']"
2020-06-08 09:00:00,1440000.0,KRW-ANKR,,"['KRW-ARDR', 'KRW-ANKR']"
2020-06-09 09:00:00,1440000.0,KRW-ANKR,,['KRW-ANKR']
2020-06-10 09:00:00,1440000.0,KRW-ANKR,,['KRW-ANKR']
2020-06-11 09:00:00,1728000.0,,surplus sell,[]
2020-06-12 09:00:00,1728000.0,KRW-ORBS,buy,"['KRW-ARDR', 'KRW-POLYX', 'KRW-ORBS']"
2020-06-13 09:00:00,1728000.0,KRW-ORBS,,"['KRW-POLYX', 'KRW-ORBS']"
2020-06-14 09:00:00,1728000.0,KRW-ORBS,,['KRW-ORBS']
2020-06-15 09:00:00,1728000.0,KRW-ORBS,,"['KRW-ARDR', 'KRW-POLYX', 'KRW-ORBS']"
2020-06-16 09:00:00,1728000.0,KRW-ORBS,,"['KRW-POLYX', 'KRW-ORBS']"
2020-06-17 09:00:00,1728000.0,KRW-ORBS,,['KRW-ORBS']
2020-06-18 09:00:00,1728000.0,KRW-ORBS,,['KRW-ORBS']
2020-06-19 09:00:00,1728000.0,KRW-ORBS,,['KRW-ORBS']
2020-06-20 09:00:00,1728000.0,KRW-ORBS,,['KRW-ORBS']
2020-06-21 09:00:00,1728000.0,KRW-ORBS,,['KRW-ORBS']
2020-06-22 09:00:00,2073600.0,,surplus sell,['KRW-ARK']
2020-06-23 09:00:00,2073600.0,,,[]
2020-06-24 09:00:00,2073600.0,,,[]
2020-06-25 09:00:00,2073600.0,,,[]
2020-06-26 09:00:00,2073600.0,,,[]
2020-06-27 09:00:00,2073600.0,,,[]
2020-06-28 09:00:00,2073600.0,,,[]
2020-06-29 09:00:00,2073600.0,,,[]
2020-06-30 09:00:00,2073600.0,,,[]
2020-07-01 09:00:00,2073600.0,,,[]
2020-07-02 09:00:00,2073600.0,,,[]
2020-07-03 09:00:00,2073600.0,KRW-ARDR,buy,['KRW-ARDR']
2020-07-04 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-05 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-06 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-07 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-08 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-09 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-10 09:00:00,2073600.0,KRW-ARDR,,"['KRW-ARDR', 'KRW-ARK']"
2020-07-11 09:00:00,2073600.0,KRW-ARDR,,"['KRW-ARDR', 'KRW-ARK']"
2020-07-12 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-13 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-14 09:00:00,2073600.0,KRW-ARDR,,"['KRW-ARDR', 'KRW-ARK']"
2020-07-15 09:00:00,2073600.0,KRW-ARDR,,['KRW-ARDR']
2020-07-16 09:00:00,2488320.0,,surplus sell,[]
2020-07-17 09:00:00,2488320.0,,,[]
2020-07-18 09:00:00,2488320.0,,,[]
2020-07-19 09:00:00,2488320.0,,,[]
2020-07-20 09:00:00,2488320.0,KRW-GLM,buy,['KRW-GLM']
2020-07-21 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-07-22 09:00:00,2488320.0,KRW-GLM,,"['KRW-IQ', 'KRW-GLM']"
2020-07-23 09:00:00,2488320.0,KRW-GLM,,"['KRW-STORJ', 'KRW-GLM']"
2020-07-24 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-07-25 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-07-26 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-07-27 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-07-28 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-07-29 09:00:00,2488320.0,KRW-GLM,,"['KRW-STORJ', 'KRW-IQ', 'KRW-MANA', 'KRW-GLM']"
2020-07-30 09:00:00,2488320.0,KRW-GLM,,"['KRW-STORJ', 'KRW-GLM']"
2020-07-31 09:00:00,2488320.0,KRW-GLM,,['KRW-SBD']
2020-08-01 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-08-02 09:00:00,2488320.0,KRW-GLM,,"['KRW-STORJ', 'KRW-GLM']"
2020-08-03 09:00:00,2488320.0,KRW-GLM,,"['KRW-MANA', 'KRW-GLM']"
2020-08-04 09:00:00,2488320.0,KRW-GLM,,"['KRW-STORJ', 'KRW-GLM']"
2020-08-05 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-08-06 09:00:00,2488320.0,KRW-GLM,,"['KRW-GRS', 'KRW-GLM']"
2020-08-07 09:00:00,2488320.0,KRW-GLM,,['KRW-GLM']
2020-08-08 09:00:00,2488320.0,KRW-GLM,,"['KRW-GRS', 'KRW-GLM']"
2020-08-09 09:00:00,2985984.0,,surplus sell,[]
