date,cash,ticker,activity,interest ticker
2020-05-31 09:00:00,1000000,,,[]
2020-06-01 09:00:00,1000000,,,[]
2020-06-02 09:00:00,1000000,,,[]
2020-06-03 09:00:00,1000000,,,[]
2020-06-04 09:00:00,1000000,,,[]
2020-06-05 09:00:00,1000000,,,[]
2020-06-06 09:00:00,1000000,,,[]
2020-06-07 09:00:00,1000000,,,[]
2020-06-08 09:00:00,1000000,,,[]
2020-06-09 09:00:00,1000000,,,[]
2020-06-10 09:00:00,1000000,,,[]
2020-06-11 09:00:00,1000000,,,[]
2020-06-12 09:00:00,1000000,KRW-POLYX,buy,['KRW-POLYX']
2020-06-13 09:00:00,1000000,KRW-POLYX,,[]
2020-06-14 09:00:00,1000000,KRW-POLYX,,[]
2020-06-15 09:00:00,1000000,KRW-POLYX,,[]
2020-06-16 09:00:00,1000000,KRW-POLYX,,[]
2020-06-17 09:00:00,1000000,KRW-POLYX,,[]
2020-06-18 09:00:00,1000000,KRW-POLYX,,[]
2020-06-19 09:00:00,1000000,KRW-POLYX,,[]
2020-06-20 09:00:00,1000000,KRW-POLYX,,[]
2020-06-21 09:00:00,1200000.0,,surplus sell,[]
2020-06-22 09:00:00,1200000.0,KRW-ARK,buy,['KRW-ARK']
2020-06-23 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-24 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-25 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-26 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-27 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-28 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-29 09:00:00,1200000.0,KRW-ARK,,[]
2020-06-30 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-01 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-02 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-03 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-04 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-05 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-06 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-07 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-08 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-09 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-10 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-11 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-12 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-13 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-14 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-15 09:00:00,1200000.0,KRW-ARK,,[]
2020-07-16 09:00:00,1440000.0,,surplus sell,[]
2020-07-17 09:00:00,1440000.0,,,[]
2020-07-18 09:00:00,1440000.0,,,[]
2020-07-19 09:00:00,1440000.0,,,[]
2020-07-20 09:00:00,1440000.0,KRW-GLM,buy,['KRW-GLM']
2020-07-21 09:00:00,1440000.0,KRW-GLM,,[]
2020-07-22 09:00:00,1440000.0,KRW-GLM,,['KRW-IQ']
2020-07-23 09:00:00,1440000.0,KRW-GLM,,['KRW-STORJ']
2020-07-24 09:00:00,1440000.0,KRW-GLM,,[]
2020-07-25 09:00:00,1440000.0,KRW-GLM,,[]
2020-07-26 09:00:00,1440000.0,KRW-GLM,,[]
2020-07-27 09:00:00,1440000.0,KRW-GLM,,[]
2020-07-28 09:00:00,1440000.0,KRW-GLM,,[]
2020-07-29 09:00:00,1440000.0,KRW-GLM,,"['KRW-STORJ', 'KRW-IQ', 'KRW-MANA']"
2020-07-30 09:00:00,1440000.0,KRW-GLM,,['KRW-STORJ']
2020-07-31 09:00:00,1440000.0,KRW-GLM,,['KRW-SBD']
2020-08-01 09:00:00,1440000.0,KRW-GLM,,[]
2020-08-02 09:00:00,1440000.0,KRW-GLM,,['KRW-STORJ']
2020-08-03 09:00:00,1440000.0,KRW-GLM,,['KRW-MANA']
2020-08-04 09:00:00,1440000.0,KRW-GLM,,['KRW-STORJ']
2020-08-05 09:00:00,1440000.0,KRW-GLM,,[]
2020-08-06 09:00:00,1440000.0,KRW-GLM,,['KRW-GRS']
2020-08-07 09:00:00,1440000.0,KRW-GLM,,[]
2020-08-08 09:00:00,1440000.0,KRW-GLM,,['KRW-GRS']
2020-08-09 09:00:00,1728000.0,,surplus sell,[]
2020-08-10 09:00:00,1728000.0,,,[]
2020-08-11 09:00:00,1728000.0,KRW-STMX,buy,['KRW-STMX']
2020-08-12 09:00:00,1728000.0,KRW-STMX,,['KRW-GRS']
2020-08-13 09:00:00,1728000.0,KRW-STMX,,[]
2020-08-14 09:00:00,2073600.0,,surplus sell,[]
2020-08-15 09:00:00,2073600.0,,,[]
2020-08-16 09:00:00,2073600.0,,,[]
2020-08-17 09:00:00,2073600.0,KRW-SBD,buy,['KRW-SBD']
2020-08-18 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-19 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-20 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-21 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-22 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-23 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-24 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-25 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-26 09:00:00,2073600.0,KRW-SBD,,['KRW-ZRX']
2020-08-27 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-28 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-29 09:00:00,2073600.0,KRW-SBD,,['KRW-STRAX']
2020-08-30 09:00:00,2073600.0,KRW-SBD,,[]
2020-08-31 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-01 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-02 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-03 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-04 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-05 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-06 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-07 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-08 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-09 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-10 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-11 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-12 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-13 09:00:00,2073600.0,KRW-SBD,,[]
2020-09-14 09:00:00,2073600.0,KRW-SBD,,[]
